"COUNTRY","Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.46,,
"ISR","Israel","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.919,,
"ISR","Israel","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.31,,
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.758,,
"ISR","Israel","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.918,,
"ISR","Israel","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.117,,
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,43.312,,
"ISR","Israel","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,40.365,,
"ISR","Israel","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,46.135,,
"ISR","Israel","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.168,,
"ISR","Israel","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.24,,
"ISR","Israel","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,9.765,,
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.247,,
"ISR","Israel","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.508,,
"ISR","Israel","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.442,,
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.949,,
"ISR","Israel","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.474,,
"ISR","Israel","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.362,,
"ISR","Israel","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISR","Israel","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.683,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.144,,
"LVA","Latvia","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.214,,
"LVA","Latvia","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.224,,
"LVA","Latvia","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.285,,
"LVA","Latvia","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.116,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.586,,
"LVA","Latvia","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.526,,
"LVA","Latvia","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.715,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,22.843,,
"LVA","Latvia","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,21.053,,
"LVA","Latvia","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,25.301,,
"LVA","Latvia","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.146,,
"LVA","Latvia","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.125,,
"LVA","Latvia","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.188,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.105,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.986,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.703,,
"LVA","Latvia","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.099,,
"LVA","Latvia","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,16.126,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.499,,
"LVA","Latvia","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.506,,
"LVA","Latvia","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,9.799,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.858,,
"LVA","Latvia","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.853,,
"LVA","Latvia","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.137,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.061,,
"LVA","Latvia","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.754,,
"LVA","Latvia","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.229,,
"LVA","Latvia","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.811,,
"LVA","Latvia","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.736,,
"LVA","Latvia","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,10.687,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.921,,
"LTU","Lithuania","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.855,,
"LTU","Lithuania","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.023,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.563,,
"LTU","Lithuania","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.211,,
"LTU","Lithuania","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.259,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,19.136,,
"LTU","Lithuania","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,17.112,,
"LTU","Lithuania","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,21.898,,
"LTU","Lithuania","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.258,,
"LTU","Lithuania","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.09,,
"LTU","Lithuania","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.538,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.677,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.35,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.184,,
"LTU","Lithuania","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.344,,
"LTU","Lithuania","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.065,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.601,,
"LTU","Lithuania","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.474,,
"LTU","Lithuania","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.832,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.852,,
"LTU","Lithuania","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"LTU","Lithuania","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.38,,
"LTU","Lithuania","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.025,,
"LTU","Lithuania","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.378,,
"LTU","Lithuania","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.762,,
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.32,"w","Includes data from another category"
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.358,,
"RUS","Russia","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
"RUS","Russia","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.443,,
"RUS","Russia","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.192,,
"RUS","Russia","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.794,,
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.217,,
"RUS","Russia","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.144,,
"RUS","Russia","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.31,,
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,13.916,,
"RUS","Russia","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
"RUS","Russia","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
"RUS","Russia","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.737,,
"RUS","Russia","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.166,,
"RUS","Russia","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.524,,
"RUS","Russia","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"x","Data included in another category"
