"COUNTRY","Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,77.164,,
"SWE","Sweden","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,34.064,,
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,65.936,,
"SWE","Sweden","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,35.046,,
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,64.954,,
"SWE","Sweden","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,33.32,,
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,66.68,,
"SWE","Sweden","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,33.806,,
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,66.194,,
"SWE","Sweden","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,32.621,,
"SWE","Sweden","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,67.379,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,58.652,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,41.348,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,48.683,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,51.317,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.463,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.537,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,78.049,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,21.951,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.196,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.804,,
"CHE","Switzerland","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.306,,
"CHE","Switzerland","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.694,,
"CHE","Switzerland","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,32.353,,
"CHE","Switzerland","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,67.647,,
"CHE","Switzerland","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,11.327,,
"CHE","Switzerland","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,88.673,,
"CHE","Switzerland","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,15.566,,
"CHE","Switzerland","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,84.434,,
"CHE","Switzerland","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,20,,
"CHE","Switzerland","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,80,,
"CHE","Switzerland","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,12.998,,
"CHE","Switzerland","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,87.002,,
"CHE","Switzerland","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,6.418,,
"CHE","Switzerland","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,93.582,,
"CHE","Switzerland","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,20.694,,
"CHE","Switzerland","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,79.306,,
"CHE","Switzerland","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,30.055,,
"CHE","Switzerland","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,69.945,,
"CHE","Switzerland","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,37.153,,
"CHE","Switzerland","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,62.847,,
"CHE","Switzerland","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,24.391,,
"CHE","Switzerland","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,75.609,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.209,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.791,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.012,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.988,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,43.381,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,56.619,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.633,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.367,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,42.041,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,57.959,,
"TUR","Turkey","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.61,,
"TUR","Turkey","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.39,,
"TUR","Turkey","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,29.133,,
"TUR","Turkey","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,70.867,,
"TUR","Turkey","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,29.138,,
"TUR","Turkey","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,70.862,,
"TUR","Turkey","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,26.184,,
"TUR","Turkey","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,73.816,,
"TUR","Turkey","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,16.176,,
"TUR","Turkey","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,83.824,,
"TUR","Turkey","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,29.006,,
"TUR","Turkey","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,70.994,,
"TUR","Turkey","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,19.806,,
"TUR","Turkey","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,80.194,,
"TUR","Turkey","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,34.06,,
"TUR","Turkey","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,65.94,,
"TUR","Turkey","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,38.707,,
"TUR","Turkey","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,61.293,,
"TUR","Turkey","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,38.979,,
"TUR","Turkey","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,61.021,,
"TUR","Turkey","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,28.335,,
"TUR","Turkey","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,71.665,,
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,58.316,,
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,41.684,,
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,55.356,,
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,44.644,,
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,59.693,,
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,40.307,,
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.508,,
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.492,,
"GBR","United Kingdom","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,56.539,,
"GBR","United Kingdom","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,43.461,,
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,9.522,,
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,90.478,,
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,13.285,,
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,86.715,,
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,21.456,,
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,78.544,,
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,23.308,,
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,76.692,,
"GBR","United Kingdom","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,15.682,,
"GBR","United Kingdom","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,84.318,,
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,23.54,,
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,76.46,,
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,37.777,,
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,62.223,,
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,40.378,,
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,59.622,,
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,38.94,,
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,61.06,,
"GBR","United Kingdom","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,37.494,,
"GBR","United Kingdom","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,62.506,,
